HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458496.98983,2019-01-13.4850788,bB,1.76,17.784,>17.784,99.990,0.083,0.056,g
2458496.99110,2019-01-13.4863471,bB,1.77,17.821,>17.821,99.990,0.256,0.054,g
2458496.99237,2019-01-13.4876123,bB,1.98,17.762,>17.762,99.990,0.138,0.057,g
2458498.87821,2019-01-15.3733760,bB,2.01,17.013,>17.013,99.990,-0.052,0.114,g
2458498.87948,2019-01-15.3746512,bB,2.01,17.163,>17.163,99.990,-0.050,0.099,g
2458498.88076,2019-01-15.3759298,bB,2.02,17.055,>17.055,99.990,0.195,0.109,g
2458499.05628,2019-01-15.5514378,bB,2.04,17.861,>17.861,99.990,0.031,0.052,g
2458499.05755,2019-01-15.5527092,bB,2.05,17.771,>17.771,99.990,0.166,0.057,g
2458499.05881,2019-01-15.5539730,bB,2.06,17.772,>17.772,99.990,0.057,0.057,g
2458500.87102,2019-01-17.3661126,bB,2.09,16.661,>16.661,99.990,0.262,0.157,g
2458500.87230,2019-01-17.3673910,bB,2.08,16.590,>16.590,99.990,0.200,0.168,g
2458500.87357,2019-01-17.3686631,bB,2.07,16.701,>16.701,99.990,-0.074,0.152,g
2458501.09601,2019-01-17.5910916,bB,2.01,17.806,>17.806,99.990,0.165,0.055,g
2458501.09727,2019-01-17.5923608,bB,2.02,17.883,>17.883,99.990,0.015,0.051,g
2458501.09855,2019-01-17.5936351,bB,2.03,17.751,>17.751,99.990,0.006,0.058,g
2458501.87152,2019-01-18.3665811,bB,2.09,16.477,>16.477,99.990,0.235,0.186,g
2458501.87280,2019-01-18.3678572,bB,2.10,16.421,>16.421,99.990,0.365,0.196,g
2458501.87407,2019-01-18.3691300,bB,2.07,16.461,>16.461,99.990,0.164,0.189,g
2458502.82567,2019-01-19.3207021,br,1.59,16.309,>16.309,99.990,0.361,0.217,g
2458502.82689,2019-01-19.3219177,br,1.62,16.335,>16.335,99.990,-0.072,0.212,g
2458502.82811,2019-01-19.3231332,br,1.64,16.339,>16.339,99.990,-0.142,0.212,g
2458503.82791,2019-01-20.3229106,br,1.57,15.743,>15.743,99.990,0.495,0.366,g
2458503.82912,2019-01-20.3241233,br,1.79,15.785,>15.785,99.990,0.444,0.352,g
2458503.83034,2019-01-20.3253414,br,1.62,15.812,>15.812,99.990,0.495,0.344,g
2458508.10450,2019-01-24.5993856,bB,2.03,16.470,>16.470,99.990,0.076,0.188,g
2458508.10578,2019-01-24.6006612,bB,2.02,16.421,>16.421,99.990,0.122,0.196,g
2458509.07615,2019-01-25.5710092,bB,2.19,16.853,>16.853,99.990,0.157,0.132,g
2458509.07742,2019-01-25.5722780,bB,2.25,16.909,>16.909,99.990,-0.125,0.125,g
2458509.07868,2019-01-25.5735402,bB,2.21,16.789,>16.789,99.990,0.122,0.140,g
2458509.89282,2019-01-26.3876723,br,1.42,15.671,>15.671,99.990,-0.676,0.392,g
2458509.89404,2019-01-26.3888857,br,1.45,15.803,>15.803,99.990,-0.406,0.347,g
2458509.89525,2019-01-26.3900909,br,1.46,15.949,>15.949,99.990,0.548,0.303,g
2458511.06016,2019-01-27.5549792,bB,1.99,16.953,>16.953,99.990,0.040,0.120,g
2458511.06144,2019-01-27.5562620,bB,1.82,17.264,>17.264,99.990,0.087,0.090,g
2458511.06273,2019-01-27.5575432,bB,1.77,17.321,>17.321,99.990,0.116,0.086,g
2458519.81723,2019-02-05.3119438,bB,1.80,17.785,>17.785,99.990,0.109,0.056,g
2458519.81850,2019-02-05.3132192,bB,1.99,17.711,>17.711,99.990,0.196,0.060,g
2458519.81978,2019-02-05.3144980,bB,1.75,17.598,>17.598,99.990,0.087,0.066,g
2458529.99864,2019-02-15.4934015,br,1.54,16.085,>16.085,99.990,0.444,0.267,g
2458529.99986,2019-02-15.4946215,br,1.54,16.449,>16.449,99.990,-0.015,0.191,g
2458530.00109,2019-02-15.4958483,br,1.54,16.081,>16.081,99.990,0.497,0.269,g
2458536.83263,2019-02-22.3275158,br,1.47,16.414,>16.414,99.990,-0.247,0.197,g
2458536.83385,2019-02-22.3287291,br,1.41,16.438,>16.438,99.990,0.258,0.193,g
2458536.83507,2019-02-22.3299472,br,1.39,16.497,>16.497,99.990,0.270,0.183,g
2458559.76083,2019-03-17.2566214,br,1.44,15.937,>15.937,99.990,0.177,0.307,g
2458559.76205,2019-03-17.2578392,br,1.46,16.233,>16.233,99.990,0.325,0.233,g
2458559.76327,2019-03-17.2590581,br,1.38,16.209,>16.209,99.990,0.885,0.238,g
2458567.61614,2019-03-25.1124017,br,1.60,17.452,>17.452,99.990,0.187,0.076,g
2458567.61736,2019-03-25.1136256,br,1.54,17.325,>17.325,99.990,0.176,0.085,g
2458567.61857,2019-03-25.1148381,br,1.57,17.438,>17.438,99.990,-0.049,0.077,g
2458569.80878,2019-03-27.3051841,br,1.40,16.746,>16.746,99.990,0.145,0.145,g
2458569.80999,2019-03-27.3064062,br,1.40,16.484,>16.484,99.990,-0.174,0.185,g
2458569.81122,2019-03-27.3076291,br,1.44,16.057,>16.057,99.990,-0.107,0.274,g
2458569.96831,2019-03-27.4647256,bB,2.21,17.219,>17.219,99.990,0.049,0.094,g
2458569.96958,2019-03-27.4660039,bB,2.19,17.403,>17.403,99.990,0.071,0.079,g
2458569.97086,2019-03-27.4672780,bB,2.26,17.202,>17.202,99.990,0.311,0.096,g
2458570.74821,2019-03-28.2446777,br,1.43,15.503,>15.503,99.990,0.483,0.457,g
2458570.74941,2019-03-28.2458935,br,1.41,15.373,>15.373,99.990,0.755,0.515,g
2458570.75064,2019-03-28.2471140,br,1.44,15.233,>15.233,99.990,0.038,0.586,g
2458572.75518,2019-03-30.2517944,bB,2.48,17.635,>17.635,99.990,0.058,0.064,g
2458572.75646,2019-03-30.2530678,bB,2.45,17.575,>17.575,99.990,0.068,0.068,g
2458572.75773,2019-03-30.2543450,bB,2.45,17.636,>17.636,99.990,0.177,0.064,g
2458573.91506,2019-03-31.4117525,bB,2.01,17.571,>17.571,99.990,0.208,0.068,g
2458573.91635,2019-03-31.4130405,bB,2.02,17.629,>17.629,99.990,0.092,0.064,g
2458573.91762,2019-03-31.4143131,bB,2.04,17.560,>17.560,99.990,0.208,0.069,g
2458576.82942,2019-04-03.3263232,bB,1.71,17.885,>17.885,99.990,0.062,0.051,g
2458576.83069,2019-04-03.3275936,bB,1.72,17.609,>17.609,99.990,0.039,0.066,g
2458576.83195,2019-04-03.3288570,bB,1.71,17.887,>17.887,99.990,0.164,0.051,g
2458577.74408,2019-04-04.2410592,br,1.48,17.395,>17.395,99.990,0.123,0.080,g
2458577.74531,2019-04-04.2422788,br,1.44,99.990,99.990,99.990,99.990,99.990,g
2458577.74651,2019-04-04.2434953,br,1.47,99.990,99.990,99.990,99.990,99.990,g
2458578.86877,2019-04-05.3658342,bB,2.22,17.649,>17.649,99.990,0.136,0.063,g
2458578.87004,2019-04-05.3670973,bB,2.19,17.802,>17.802,99.990,-0.040,0.055,g
2458578.87130,2019-04-05.3683613,bB,2.20,17.731,>17.731,99.990,0.048,0.059,g
2458580.80926,2019-04-07.3064834,bB,1.74,17.720,>17.720,99.990,0.242,0.059,g
2458580.81054,2019-04-07.3077540,bB,1.75,17.830,>17.830,99.990,0.140,0.054,g
2458580.81182,2019-04-07.3090298,bB,1.72,17.970,>17.970,99.990,0.059,0.047,g
2458581.74749,2019-04-08.2447783,br,1.38,17.452,>17.452,99.990,0.094,0.076,g
2458581.74871,2019-04-08.2459974,br,1.43,17.406,>17.406,99.990,-0.062,0.079,g
2458581.74992,2019-04-08.2472149,br,1.40,17.427,>17.427,99.990,-0.024,0.078,g
2458582.85391,2019-04-09.3512803,bB,1.71,17.698,>17.698,99.990,0.247,0.060,g
2458582.85519,2019-04-09.3525560,bB,1.77,17.826,>17.826,99.990,-0.045,0.054,g
2458582.85645,2019-04-09.3538209,bB,1.72,17.834,>17.834,99.990,0.010,0.053,g
2458583.75686,2019-04-10.2543060,br,1.44,17.430,>17.430,99.990,0.028,0.077,g
2458583.75807,2019-04-10.2555240,br,1.42,17.463,>17.463,99.990,0.050,0.075,g
2458583.75930,2019-04-10.2567434,br,1.44,17.332,>17.332,99.990,0.047,0.085,g
2458585.64288,2019-04-12.1404788,br,1.61,16.974,>16.974,99.990,0.432,0.118,g
2458585.64409,2019-04-12.1416997,br,1.71,16.806,>16.806,99.990,0.044,0.138,g
2458585.64531,2019-04-12.1429164,br,1.60,16.727,>16.727,99.990,0.201,0.148,g
2458589.75052,2019-04-16.2484618,bB,2.22,16.408,>16.408,99.990,0.206,0.199,g
2458589.75180,2019-04-16.2497390,bB,2.23,16.377,>16.377,99.990,0.269,0.204,g
2458589.75308,2019-04-16.2510130,bB,2.23,16.259,>16.259,99.990,0.032,0.228,g
2458592.80154,2019-04-19.2997348,bB,2.07,16.338,>16.338,99.990,-0.418,0.212,g
2458592.80282,2019-04-19.3010174,bB,2.08,16.310,>16.310,99.990,-0.096,0.217,g
2458592.80411,2019-04-19.3023087,bB,2.09,16.144,>16.144,99.990,0.163,0.253,g
2458594.77508,2019-04-21.2734539,bB,2.35,17.080,>17.080,99.990,0.237,0.107,g
2458594.77635,2019-04-21.2747197,bB,2.33,17.116,>17.116,99.990,0.112,0.103,g
2458594.77761,2019-04-21.2759856,bB,2.35,17.133,>17.133,99.990,0.177,0.102,g
2458596.80608,2019-04-23.3046241,bB,1.75,17.954,>17.954,99.990,0.056,0.048,g
2458596.80735,2019-04-23.3058936,bB,1.73,17.664,>17.664,99.990,0.278,0.062,g
2458596.80862,2019-04-23.3071711,bB,1.78,17.745,>17.745,99.990,0.144,0.058,g
2458599.63411,2019-04-26.1329106,br,1.38,17.438,>17.438,99.990,0.283,0.077,g
2458599.63532,2019-04-26.1341181,br,1.39,17.344,>17.344,99.990,0.331,0.084,g
2458599.63654,2019-04-26.1353354,br,1.39,17.353,>17.353,99.990,-0.010,0.083,g
2458600.65342,2019-04-27.1523084,br,1.45,14.701,>14.701,99.990,0.762,0.957,g
2458600.65463,2019-04-27.1535194,br,1.42,15.587,>15.587,99.990,0.724,0.423,g
2458600.65584,2019-04-27.1547377,br,1.41,14.906,>14.906,99.990,-1.191,0.792,g
2458600.81860,2019-04-27.3174950,bB,1.77,16.421,>16.421,99.990,-0.095,0.196,g
2458600.81987,2019-04-27.3187704,bB,1.78,16.447,>16.447,99.990,0.575,0.192,g
2458600.82115,2019-04-27.3200489,bB,1.74,17.213,>17.213,99.990,0.090,0.095,g
2458604.77689,2019-05-01.2761475,bB,2.15,17.594,>17.594,99.990,0.005,0.067,g
2458604.77816,2019-05-01.2774156,bB,2.15,17.677,>17.677,99.990,0.106,0.062,g
2458604.77944,2019-05-01.2786912,bB,2.13,17.582,>17.582,99.990,0.135,0.067,g
2458605.73787,2019-05-02.2372184,br,1.36,17.365,>17.365,99.990,0.131,0.082,g
2458605.73909,2019-05-02.2384414,br,1.39,17.340,>17.340,99.990,0.331,0.084,g
2458605.74030,2019-05-02.2396543,br,1.47,17.295,>17.295,99.990,0.211,0.088,g
2458607.79332,2019-05-04.2928603,bB,1.80,17.679,>17.679,99.990,0.006,0.062,g
2458607.79461,2019-05-04.2941505,bB,1.77,17.856,>17.856,99.990,0.170,0.052,g
2458607.79588,2019-05-04.2954185,bB,2.00,17.585,>17.585,99.990,0.025,0.067,g
2458608.77604,2019-05-05.2756711,br,1.44,17.185,>17.185,99.990,-0.056,0.097,g
2458608.77727,2019-05-05.2768954,br,1.47,99.990,99.990,99.990,99.990,99.990,g
2458608.77848,2019-05-05.2781072,br,1.42,99.990,99.990,99.990,99.990,99.990,g
2458610.84379,2019-05-07.3435952,bB,1.70,17.809,>17.809,99.990,0.170,0.055,g
2458610.84506,2019-05-07.3448776,bB,1.73,17.864,>17.864,99.990,0.089,0.052,g
2458610.84634,2019-05-07.3461534,bB,1.74,17.702,>17.702,99.990,0.072,0.060,g
2458612.83197,2019-05-09.3319593,bB,1.74,17.583,>17.583,99.990,0.283,0.067,g
2458612.83324,2019-05-09.3332337,bB,1.76,17.584,>17.584,99.990,0.138,0.067,g
2458612.83451,2019-05-09.3344984,bB,1.70,17.415,>17.415,99.990,0.051,0.079,g
2458619.80805,2019-05-16.3086761,bB,1.68,16.499,>16.499,99.990,0.148,0.183,g
2458619.80933,2019-05-16.3099564,bB,1.75,16.615,>16.615,99.990,0.246,0.164,g
2458619.81060,2019-05-16.3112305,bB,1.68,16.591,>16.591,99.990,0.070,0.168,g
2458622.79337,2019-05-19.2942685,bB,2.17,16.331,>16.331,99.990,-0.626,0.213,g
2458622.79464,2019-05-19.2955439,bB,2.15,16.329,>16.329,99.990,0.060,0.214,g
2458622.79592,2019-05-19.2968186,bB,2.15,16.397,>16.397,99.990,0.230,0.201,g
2458623.72074,2019-05-20.2217285,br,1.60,15.840,>15.840,99.990,0.861,0.335,g
2458623.72197,2019-05-20.2229516,br,1.61,15.638,>15.638,99.990,0.570,0.403,g
2458623.72319,2019-05-20.2241726,br,1.48,15.662,>15.662,99.990,-0.095,0.395,g
2458625.79674,2019-05-22.2979050,bB,1.75,17.683,>17.683,99.990,0.022,0.061,g
2458625.79801,2019-05-22.2991806,bB,1.81,17.721,>17.721,99.990,0.063,0.059,g
2458625.79929,2019-05-22.3004540,bB,1.77,17.769,>17.769,99.990,0.078,0.057,g
2458626.65405,2019-05-23.1552942,br,1.73,17.281,>17.281,99.990,0.231,0.089,g
2458626.65525,2019-05-23.1565043,br,1.65,17.328,>17.328,99.990,-0.067,0.085,g
2458626.65647,2019-05-23.1577231,br,1.64,17.312,>17.312,99.990,0.092,0.086,g
2458627.79090,2019-05-24.2922445,bB,2.31,17.535,>17.535,99.990,0.065,0.070,g
2458627.79218,2019-05-24.2935260,bB,2.31,17.584,>17.584,99.990,0.019,0.067,g
2458627.79346,2019-05-24.2948031,bB,2.31,17.614,>17.614,99.990,0.117,0.065,g
2458630.71654,2019-05-27.2181483,br,1.48,16.986,>16.986,99.990,-0.083,0.117,g
2458630.71814,2019-05-27.2197442,br,1.43,16.902,>16.902,99.990,0.088,0.126,g
2458633.75215,2019-05-30.2540133,bB,2.50,17.251,>17.251,99.990,0.152,0.091,g
2458635.76923,2019-06-01.2712695,bB,2.01,17.661,>17.661,99.990,0.023,0.063,g
2458635.77051,2019-06-01.2725469,bB,2.02,17.688,>17.688,99.990,0.005,0.061,g
2458635.77177,2019-06-01.2738129,bB,2.01,17.608,>17.608,99.990,0.105,0.066,g
2458637.76199,2019-06-03.2641993,bB,1.75,17.626,17.576,0.209,0.338,0.065,g
2458637.76326,2019-06-03.2654759,bB,1.73,17.623,>17.623,99.990,0.201,0.065,g
2458637.76454,2019-06-03.2667509,bB,1.76,17.584,>17.584,99.990,0.013,0.067,g
2458639.67525,2019-06-05.1776137,br,1.44,99.990,99.990,99.990,99.990,99.990,g
2458639.67685,2019-06-05.1792229,br,1.40,99.990,99.990,99.990,99.990,99.990,g
2458639.67845,2019-06-05.1808190,br,1.41,99.990,99.990,99.990,99.990,99.990,g
2458640.66922,2019-06-06.1716725,br,1.46,16.966,>16.966,99.990,0.182,0.119,g
2458640.67083,2019-06-06.1732814,br,1.43,17.050,>17.050,99.990,-0.040,0.110,g
2458640.67243,2019-06-06.1748813,br,1.46,17.135,>17.135,99.990,-0.071,0.102,g
2458644.74658,2019-06-10.2493555,bB,2.18,16.130,>16.130,99.990,0.287,0.256,g
2458646.63790,2019-06-12.1408219,br,1.53,16.222,>16.222,99.990,0.136,0.236,g
2458646.63911,2019-06-12.1420353,br,1.53,16.378,>16.378,99.990,0.249,0.204,g
2458646.64032,2019-06-12.1432447,br,1.46,16.341,>16.341,99.990,0.275,0.211,g
2458647.64071,2019-06-13.1437103,br,1.49,16.218,>16.218,99.990,0.089,0.237,g
2458647.64192,2019-06-13.1449292,br,1.42,16.165,>16.165,99.990,0.196,0.248,g
2458647.64314,2019-06-13.1461460,br,1.44,16.321,>16.321,99.990,-0.345,0.215,g
2458649.63188,2019-06-15.1350184,br,1.67,16.093,>16.093,99.990,0.272,0.265,g
2458649.63308,2019-06-15.1362283,br,1.67,16.056,>16.056,99.990,-0.069,0.274,g
2458649.63430,2019-06-15.1374461,br,1.59,15.928,>15.928,99.990,0.621,0.309,g
2458651.62440,2019-06-17.1276901,br,1.55,15.482,>15.482,99.990,-0.805,0.466,g
2458651.62561,2019-06-17.1289115,br,1.65,15.650,>15.650,99.990,0.864,0.399,g
2458651.62683,2019-06-17.1301331,br,1.54,15.662,>15.662,99.990,-0.730,0.395,g
2458652.63617,2019-06-18.1395403,br,2.02,16.038,>16.038,99.990,0.409,0.279,g
2458652.63739,2019-06-18.1407604,br,2.02,16.087,>16.087,99.990,-0.103,0.267,g
2458652.63861,2019-06-18.1419782,br,2.04,15.947,>15.947,99.990,-0.078,0.304,g
2458654.62826,2019-06-20.1317684,br,1.47,16.223,>16.223,99.990,0.308,0.235,g
2458654.62948,2019-06-20.1329878,br,1.44,16.133,>16.133,99.990,0.180,0.256,g
2458654.63070,2019-06-20.1342045,br,1.39,16.534,>16.534,99.990,0.142,0.177,g
2458656.63505,2019-06-22.1386928,br,1.71,14.953,>14.953,99.990,2.422,0.760,g
2458656.63625,2019-06-22.1399020,br,1.78,99.990,99.990,99.990,99.990,99.990,g
2458656.63747,2019-06-22.1411182,br,1.75,14.144,>14.144,99.990,1.972,1.598,g
2458657.62607,2019-06-23.1297899,br,1.49,15.086,>15.086,99.990,-1.302,0.671,g
2458657.62729,2019-06-23.1309982,br,1.46,15.633,>15.633,99.990,-0.058,0.405,g
2458657.62850,2019-06-23.1322171,br,1.42,15.839,>15.839,99.990,0.090,0.335,g
2458658.62230,2019-06-24.1260775,br,1.52,15.517,>15.517,99.990,-0.063,0.451,g
2458658.62351,2019-06-24.1272922,br,1.54,15.654,>15.654,99.990,0.174,0.398,g
2458769.13550,2019-10-12.6381394,bB,1.99,14.158,>14.158,99.990,-2.146,1.577,g
2458769.13679,2019-10-12.6394314,bB,2.01,14.116,>14.116,99.990,1.904,1.639,g
2458769.13808,2019-10-12.6407136,bB,1.82,14.007,>14.007,99.990,3.105,1.814,g
2458771.13987,2019-10-14.6423458,bB,1.62,16.192,>16.192,99.990,0.195,0.242,g
2458772.11744,2019-10-15.6198325,bB,2.00,16.391,>16.391,99.990,0.092,0.202,g
2458772.11873,2019-10-15.6211276,bB,2.01,16.371,>16.371,99.990,-0.022,0.205,g
2458772.12002,2019-10-15.6224101,bB,2.01,16.196,>16.196,99.990,0.070,0.241,g
2458775.13160,2019-10-18.6337421,bB,1.98,16.709,>16.709,99.990,0.136,0.150,g
2458782.96609,2019-10-26.4675484,br,1.53,17.292,>17.292,99.990,0.130,0.088,g
2458782.96732,2019-10-26.4687718,br,1.51,17.416,>17.416,99.990,0.001,0.078,g
2458782.96854,2019-10-26.4699870,br,1.52,17.400,>17.400,99.990,0.234,0.080,g
2458783.99251,2019-10-27.4938695,br,1.47,17.333,>17.333,99.990,0.149,0.085,g
2458783.99372,2019-10-27.4950820,br,1.44,17.220,>17.220,99.990,0.253,0.094,g
2458783.99494,2019-10-27.4963024,br,1.47,17.527,>17.527,99.990,0.059,0.071,g
2458788.97058,2019-11-01.4714876,br,1.61,17.023,>17.023,99.990,0.284,0.113,g
2458788.97181,2019-11-01.4727096,br,1.63,99.990,99.990,99.990,99.990,99.990,g
2458788.97302,2019-11-01.4739256,br,1.61,15.906,>15.906,99.990,0.274,0.315,g
2458791.08018,2019-11-03.5808956,bB,1.76,17.685,>17.685,99.990,0.164,0.061,g
2458791.08147,2019-11-03.5821826,bB,1.72,17.706,>17.706,99.990,0.047,0.060,g
2458791.08276,2019-11-03.5834715,bB,1.72,17.703,>17.703,99.990,0.287,0.060,g
2458791.94263,2019-11-04.4432592,br,1.37,16.911,>16.911,99.990,-0.052,0.125,g
2458791.94384,2019-11-04.4444746,br,1.38,16.353,>16.353,99.990,-0.104,0.209,g
2458791.94506,2019-11-04.4456944,br,1.41,15.429,>15.429,99.990,0.733,0.489,g
2458796.94171,2019-11-09.4418820,br,1.42,17.387,>17.387,99.990,0.295,0.081,g
2458796.94295,2019-11-09.4431216,br,1.42,17.306,>17.306,99.990,0.053,0.087,g
2458796.94417,2019-11-09.4443439,br,1.39,17.359,>17.359,99.990,-0.021,0.083,g
2458814.85228,2019-11-27.3508070,br,1.43,99.990,99.990,99.990,99.990,99.990,g
2458814.85351,2019-11-27.3520304,br,1.37,99.990,99.990,99.990,99.990,99.990,g
2458814.85474,2019-11-27.3532701,br,1.41,16.064,>16.064,99.990,0.112,0.273,g
2458820.96149,2019-12-03.4594692,br,1.59,17.414,>17.414,99.990,-0.077,0.079,g
2458820.96270,2019-12-03.4606931,br,1.58,99.990,99.990,99.990,99.990,99.990,g
2458820.96392,2019-12-03.4619101,br,1.56,99.990,99.990,99.990,99.990,99.990,g
2458821.95709,2019-12-04.4549909,br,1.45,99.990,99.990,99.990,99.990,99.990,g
2458821.95831,2019-12-04.4562170,br,1.42,17.043,>17.043,99.990,0.036,0.111,g
2458821.95953,2019-12-04.4574319,br,1.43,99.990,99.990,99.990,99.990,99.990,g
2458826.00535,2019-12-08.5029045,bB,1.68,16.783,>16.783,99.990,0.142,0.141,g
2458826.00663,2019-12-08.5041886,bB,1.75,16.916,>16.916,99.990,0.344,0.124,g
2458826.00792,2019-12-08.5054799,bB,1.74,16.786,>16.786,99.990,0.033,0.140,g
2458826.99499,2019-12-09.4924678,bB,2.05,16.781,>16.781,99.990,0.099,0.141,g
2458826.99626,2019-12-09.4937388,bB,2.04,16.589,>16.589,99.990,-0.281,0.168,g
2458826.99754,2019-12-09.4950174,bB,2.03,16.962,>16.962,99.990,-0.239,0.119,g
2458828.00983,2019-12-10.5072218,bB,1.75,16.579,>16.579,99.990,0.093,0.170,g
2458828.01109,2019-12-10.5084875,bB,1.74,16.483,>16.483,99.990,-0.250,0.185,g
2458828.01237,2019-12-10.5097655,bB,1.71,16.502,>16.502,99.990,-0.305,0.182,g
2458829.07916,2019-12-11.5764685,bB,2.02,16.454,>16.454,99.990,-0.284,0.190,g
2458829.08044,2019-12-11.5777473,bB,2.00,16.458,>16.458,99.990,0.269,0.190,g
2458829.08172,2019-12-11.5790237,bB,2.01,16.501,>16.501,99.990,0.149,0.182,g
2458831.01592,2019-12-13.5130688,br,1.66,16.289,>16.289,99.990,0.177,0.222,g
2458836.99613,2019-12-19.4928311,br,1.42,16.482,>16.482,99.990,0.236,0.186,g
2458836.99736,2019-12-19.4940546,br,1.46,16.328,>16.328,99.990,0.372,0.214,g
2458836.99857,2019-12-19.4952807,br,1.47,16.457,>16.457,99.990,-0.132,0.190,g
2458842.12539,2019-12-24.6217253,bB,1.77,17.848,>17.848,99.990,0.101,0.053,g
2458842.12667,2019-12-24.6230106,bB,1.74,17.892,>17.892,99.990,0.149,0.051,g
2458842.12794,2019-12-24.6242836,bB,1.75,17.888,>17.888,99.990,0.172,0.051,g
2458845.13752,2019-12-27.6336645,bB,1.99,17.878,>17.878,99.990,0.167,0.051,g
2458845.13880,2019-12-27.6349400,bB,1.99,17.987,>17.987,99.990,0.173,0.046,g
2458845.14008,2019-12-27.6362163,bB,2.00,17.966,>17.966,99.990,0.092,0.047,g
2458848.90881,2019-12-31.4047189,bB,2.07,17.691,>17.691,99.990,0.033,0.061,g
2458848.91009,2019-12-31.4059989,bB,2.03,17.843,>17.843,99.990,0.195,0.053,g
2458848.91136,2019-12-31.4072733,bB,2.04,17.836,>17.836,99.990,0.056,0.053,g
2458849.87346,2020-01-01.3693140,br,1.48,17.419,>17.419,99.990,0.113,0.078,g
2458849.87469,2020-01-01.3705403,br,1.50,17.217,>17.217,99.990,0.451,0.094,g
2458849.87593,2020-01-01.3717866,br,1.48,17.296,>17.296,99.990,0.233,0.088,g
2458854.92730,2020-01-06.4228868,bB,2.26,16.661,>16.661,99.990,0.287,0.157,g
2458854.92858,2020-01-06.4241615,bB,2.35,16.747,>16.747,99.990,0.191,0.145,g
2458854.92986,2020-01-06.4254376,bB,2.20,16.889,>16.889,99.990,-0.066,0.128,g
2458866.77806,2020-01-18.2731368,br,1.46,99.990,99.990,99.990,99.990,99.990,g
2458866.77928,2020-01-18.2743517,br,1.47,17.568,>17.568,99.990,0.050,0.068,g
2458866.78049,2020-01-18.2755571,br,1.46,99.990,99.990,99.990,99.990,99.990,g
2458892.81753,2020-02-13.3122672,br,1.41,16.819,>16.819,99.990,0.124,0.136,g
2458892.81876,2020-02-13.3134865,br,1.46,16.841,>16.841,99.990,0.137,0.133,g
2458892.81997,2020-02-13.3147038,br,1.41,16.727,>16.727,99.990,0.203,0.148,g
2458893.81331,2020-02-14.3080599,br,1.76,16.592,>16.592,99.990,0.138,0.168,g
2458893.81453,2020-02-14.3092783,br,1.87,16.791,>16.791,99.990,0.130,0.140,g
2458893.81575,2020-02-14.3104944,br,1.70,16.938,>16.938,99.990,-0.107,0.122,g
2458894.83829,2020-02-15.3330394,br,1.45,17.207,>17.207,99.990,0.226,0.095,g
2458894.83951,2020-02-15.3342605,br,1.41,17.061,>17.061,99.990,0.025,0.109,g
2458894.84073,2020-02-15.3354774,br,1.45,17.050,>17.050,99.990,0.220,0.110,g
2458895.81290,2020-02-16.3076547,br,1.44,17.392,>17.392,99.990,0.066,0.080,g
2458895.81412,2020-02-16.3088798,br,1.46,17.378,>17.378,99.990,0.245,0.081,g
2458896.78541,2020-02-17.2801813,br,1.47,99.990,99.990,99.990,99.990,99.990,g
2458896.78662,2020-02-17.2814006,br,1.54,17.433,>17.433,99.990,0.216,0.077,g
2458896.78785,2020-02-17.2826190,br,1.47,99.990,99.990,99.990,99.990,99.990,g
2458905.05017,2020-02-25.5451166,bB,2.02,17.658,>17.658,99.990,0.000,0.063,g
2458905.05144,2020-02-25.5463916,bB,2.01,17.703,>17.703,99.990,0.188,0.060,g
2458905.05272,2020-02-25.5476662,bB,2.03,17.629,>17.629,99.990,0.118,0.064,g
2458905.85324,2020-02-26.3482092,br,1.49,17.531,>17.531,99.990,0.087,0.071,g
2458905.85446,2020-02-26.3494302,br,1.53,17.509,>17.509,99.990,-0.057,0.072,g
2458905.85568,2020-02-26.35065,br,1.54,17.609,>17.609,99.990,0.098,0.066,g
2458907.63472,2020-02-28.1297437,br,1.47,99.990,99.990,99.990,99.990,99.990,g
2458907.63592,2020-02-28.1309447,br,1.50,17.131,>17.131,99.990,0.241,0.102,g
2458907.63713,2020-02-28.1321504,br,1.49,99.990,99.990,99.990,99.990,99.990,g
2458909.64358,2020-03-01.1386737,bt,1.59,15.389,>15.389,99.990,0.257,0.508,g
2458909.64359,2020-03-01.1386743,br,1.46,15.979,>15.979,99.990,0.179,0.295,g
2458909.64481,2020-03-01.1399032,br,1.46,15.218,>15.218,99.990,-0.393,0.594,g
2458909.64481,2020-03-01.1399024,bt,1.49,15.024,>15.024,99.990,-1.496,0.710,g
2458909.64603,2020-03-01.1411208,bt,1.61,14.829,>14.829,99.990,-0.082,0.850,g
2458909.64603,2020-03-01.1411204,br,1.44,15.214,>15.214,99.990,2.597,0.597,g
2458909.76307,2020-03-01.2581674,bt,1.58,99.990,99.990,99.990,99.990,99.990,g
2458909.76308,2020-03-01.2581671,br,1.48,99.990,99.990,99.990,99.990,99.990,g
2458909.76428,2020-03-01.2593799,bt,1.62,13.422,>13.422,99.990,-4.118,3.106,g
2458909.76429,2020-03-01.2593806,br,1.56,14.137,>14.137,99.990,-2.951,1.608,g
2458909.76550,2020-03-01.2605961,bt,1.57,99.990,99.990,99.990,99.990,99.990,g
2458909.76550,2020-03-01.2605966,br,1.52,13.758,>13.758,99.990,2.156,2.280,g
2458909.93469,2020-03-01.4297842,bt,1.69,14.269,>14.269,99.990,1.326,1.425,g
