 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 856 596 6 1 ZTF_r 1717247902115 0 1.7043 153.269 8.29167 26.1933 2.4587e-06 0.0223071 0.0977997 4.46288e-06 1331 30. 0.066504 0.050215 20.241 26.1933 2 2459471.7479051 596120221 -75.2711633583927 34.5341846790893 -2.42456718121744 1.43459911428959 -280.841664586499 68.3139303762302 -4.1387334588798 1.03698373098724 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 857 596 6 1 ZTF_g 1717257982115 0 1.965 90.3764 6.29678 26.106 7.4058e-06 0.0383972 -0.0970995 1.37842e-05 1312 30. 0.086823 0.049802 20.3223 26.106 2 2459471.7579861 596120121 -100.110922831306 28.1576237806216 -3.95494332083547 1.20782071148651 -135.236983996726 52.7021370846677 -2.58334519995015 1.04779705140548 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 858 596 6 1 ZTF_g 1717276772115 0 1.8198 89.0579 5.2776 26.0816 1.07309e-05 0.0465876 -0.120552 1.97483e-05 1325 30. 0.107046 0.046902 20.5412 26.0816 1 2459471.7767708 596120121 -159.447342806159 23.0731609460226 -7.68714355952734 1.71485586610268 -299.223239497154 44.7085959438832 -6.73782119235089 1.04398646681144 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 859 596 6 1 ZTF_g 1717375412115 0 2.1858 79.5823 5.00246 25.9423 1.44327e-05 0.0534115 -0.11393 2.73279e-05 1307 30. 0.132832 0.050627 20.2901 25.9423 2 2459471.8754167 596120121 -141.859605964865 27.9801829571177 -5.63979087287933 1.44073098148581 -62.1627684695516 50.228391814481 -1.2459375271832 1.05338345558814 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 860 596 6 1 ZTF_i 1717404122115 0 2.5791 174.324 7.60731 25.5866 2.0043e-06 0.0308578 0.192782 1.22078e-05 1363 30. 0.086604 0.058468 19.3728 25.5866 2 2459471.9041204 596120321 -46.8817736671291 40.0531068142362 -1.30203490259218 1.33481506841152 -66.4419980165796 64.9032742271096 -1.03060268518805 1.06943242949065 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 861 596 6 1 ZTF_r 1718367902115 0 1.5746 165.821 6.40617 26.2821 3.7649e-06 0.0278582 0.0950701 6.81441e-06 1348 30. 0.090093 0.05733 20.6328 26.2821 2 2459472.8679051 596120221 -311.226552381013 26.8156157349087 -12.9105180543991 2.43285533428295 -375.281502257242 52.8035326895649 -7.1549956134165 1.03366772961976 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 862 596 6 1 ZTF_g 1718407712115 0 2.4611 97.8545 4.96939 26.1856 1.17678e-05 0.0491139 -0.124161 2.15042e-05 1337 30. 0.148604 0.055835 20.4252 26.1856 2 2459472.9077199 596120121 -41.916176153116 28.4322867723841 -1.63992756961814 1.51263074674639 -50.3421873959796 47.5987858579156 -1.06475919524104 1.05788375980773 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 863 596 6 1 ZTF_g 1719189252115 0 1.6978 107.934 10.6849 26.2815 4.9093e-06 0.0308488 -0.0487959 9.55729e-06 1289 30. 0.058576 0.05307 20.0666 26.2815 2 2459473.6892593 596120121 23.7791146660296 40.5123575391701 0.652924500303901 1.17566279355637 -112.227919879991 78.7302710445944 -1.43507420815825 1.04643827174633 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 864 596 6 1 ZTF_g 1719363702115 0 2.1726 105.763 6.00456 26.2706 8.0277e-06 0.0406254 -0.106712 1.46543e-05 1341 30. 0.108728 0.050655 20.4708 26.2706 1 2459473.8637037 596120121 -92.6441567235934 29.6903076691194 -3.47102814859873 1.44000438153587 -131.276710998864 53.3482713006898 -2.47732239448827 1.04982213218697 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 865 596 6 1 ZTF_r 1719425052115 0 2.1622 159.271 6.58634 26.234 3.3701e-06 0.0264725 0.10109 6.04442e-06 1357 30. 0.095942 0.052018 20.3286 26.234 1 2459473.9250579 596120221 38.7952638525267 34.8583810890574 1.23801611401795 1.5849216245611 28.0460581098927 61.4748829881215 0.45929245494206 1.05343822812656 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 866 596 6 1 ZTF_r 1719442232115 0 2.9213 156.643 7.12712 26.206 3.8534e-06 0.028293 0.10033 6.92795e-06 1356 30. 0.096835 0.055571 19.9634 26.206 2 2459473.9422338 596120221 -37.5647481804145 44.4387356130182 -0.940315487425947 1.44813063703324 -113.01816608656 66.4987150267144 -1.71100072974244 1.09172331585544 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 867 596 6 1 ZTF_g 1720160822115 0 1.7928 105.853 13.1452 26.2685 6.2873e-06 0.0340391 -0.0594697 1.29599e-05 1237 30. 0.054924 0.04897 19.7574 26.2685 2 2459474.6608218 596120121 -168.411132533071 54.1847312364826 -3.4573924076294 1.06648725677875 -300.754254341782 104.361822515843 -2.90125109210965 1.04946679372507 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 868 596 6 1 ZTF_i 1720196262115 0 1.3584 198.923 9.79243 25.7244 1.533e-06 0.0267498 0.187002 9.56063e-06 1349 30. 0.071449 0.077665 19.7275 25.7244 2 2459474.6962616 596120321 -141.898741643166 40.2657220238884 -3.92010639418171 1.42371271003736 -190.872749414819 85.0169351365566 -2.26023542315803 1.03276720050353 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 869 596 6 1 ZTF_g 1720371132115 0 2.1149 101.732 11.8344 26.2357 6.4878e-06 0.0341578 -0.0474559 1.34601e-05 1219 30. 0.061416 0.052584 19.6959 26.2357 2 2459474.8711343 596120121 -20.2435355887721 62.8394005755973 -0.358351422645751 0.965332657095995 50.1749352731591 113.149443827401 0.446426112585113 1.04912494796654 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 870 596 6 1 ZTF_g 1722228842115 0 2.1177 108.535 16.8852 26.3169 8.3476e-06 0.0360106 -0.0509992 1.89516e-05 1091 30. 0.059505 0.056118 19.3912 26.3169 2 2459476.7288426 596120121 85.2996099930955 70.2667568985539 1.35036737580204 1.18967697366891 178.86329007702 129.006764957901 1.39580234172475 1.04719102604746 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 871 596 6 1 ZTF_g 1722267112115 0 2.0933 108.978 16.945 26.3218 7.6258e-06 0.0344811 -0.0482581 1.73897e-05 1103 30. 0.058296 0.050391 19.3908 26.3218 1 2459476.7671181 596120121 -104.48714785553 76.2293957320968 -1.52473791035514 1.03674044823786 -54.0356798728129 138.807208052798 -0.391907697365415 1.04864573747471 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 872 596 6 1 ZTF_g 1722289352115 0 2.0474 108.398 17.2672 26.3153 7.9973e-06 0.0356677 -0.0527301 1.81211e-05 1111 30. 0.058135 0.05353 19.364 26.3153 2 2459476.7893519 596120121 31.5751348842432 78.8944251895043 0.445198507006569 1.02255596014847 80.195439362615 146.91440054133 0.54954150146804 1.04337651577745 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 873 596 6 1 ZTF_r 1722311232115 0 1.6389 170.627 16.4617 26.3118 3.0106e-06 0.024843 0.108118 5.47845e-06 1346 30. 0.056347 0.052426 19.6361 26.3118 2 2459476.8112384 596120221 -225.348220856497 69.4096750664775 -3.6115108456269 1.12993106774994 -293.956685846203 136.906209460393 -2.16160028244564 1.04278558402475 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 874 596 6 1 ZTF_r 1722322222115 0 1.7555 169.59 16.5796 26.3183 3.0045e-06 0.0247023 0.097463 5.46895e-06 1336 30. 0.056467 0.053217 19.5768 26.3183 1 2459476.8222222 596120221 -38.2867038800104 66.9774912327934 -0.635878153219504 1.06852613225572 65.3091909516633 132.489871037192 0.496257197592292 1.03631690753963 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 875 596 6 1 ZTF_r 1722430412115 0 1.974 157.635 20.6558 26.2349 4.9272e-06 0.0317421 0.108847 8.83288e-06 1345 30. 0.061019 0.053125 19.1428 26.2349 2 2459476.9304167 596120221 232.070675591644 90.8400362007481 2.84182786953765 1.1413918643055 458.573817478518 170.747728454886 2.70376855200868 1.04261069009905 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 876 596 6 1 ZTF_g 1723162472115 0 1.9083 108.442 18.0994 26.3229 7.897e-06 0.0348588 -0.0584559 1.81918e-05 1094 30. 0.057777 0.052259 19.3805 26.3229 2 2459477.6624769 596120121 -144.402009310307 80.4003152567362 -1.99788407785422 1.0915092122672 -384.987555833228 152.333239974889 -2.54429347945254 1.04679321278317 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 877 596 6 1 ZTF_r 1723227702115 0 1.7663 172.017 15.6019 26.3427 2.963e-06 0.0246299 0.10594 5.39777e-06 1342 30. 0.055544 0.050504 19.6844 26.3427 2 2459477.7277083 596120221 93.155498670152 63.0386678201614 1.64382760505085 1.13869237313777 171.082296738569 122.716550291868 1.40351521812393 1.04114448377771 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 878 596 6 1 ZTF_r 1723272652115 0 1.4558 174.195 15.3147 26.327 3.2212e-06 0.025705 0.0998495 5.85528e-06 1341 30. 0.066166 0.06377 19.8147 26.327 2 2459477.7726505 596120221 -352.901250585416 52.4200626670652 -7.48876948651674 1.48657278307121 -760.836085630132 107.022325058917 -7.15701476322643 1.03798249114888 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 879 596 6 1 ZTF_i 1723444212115 0 1.6886 194.603 14.9731 25.7035 1.4496e-06 0.0269759 0.183422 9.09357e-06 1441 30. 0.075777 0.072678 19.0538 25.7035 2 2459477.944213 596120321 -327.799414945654 64.1113534078754 -5.68758670221355 1.47639633026146 -396.502476437668 128.921002657337 -3.09625999799415 1.03465366064211 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 880 596 6 1 ZTF_r 1724236582115 0 1.7015 166.723 18.1625 26.3112 3.6869e-06 0.0274374 0.107397 6.68634e-06 1339 30. 0.058283 0.049746 19.5029 26.3112 1 2459478.7365856 596120221 17.5065998538368 70.9982687789021 0.274289288110133 1.18846159426803 93.3328371674775 139.813593541101 0.672047951961659 1.04167850072849 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 881 596 6 1 ZTF_r 1724262492115 0 1.793 168.786 17.6101 26.3071 3.6208e-06 0.0272319 0.11325 6.60802e-06 1340 30. 0.056875 0.050283 19.4845 26.3071 2 2459478.7625 596120221 -46.7776502818235 71.3295055780207 -0.729497806018287 1.19368865305113 -195.595290724799 138.051768691443 -1.42636808008961 1.04113286347834 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 882 596 6 1 ZTF_g 1724311462115 0 2.5041 109.092 20.1044 26.2973 1.48481e-05 0.0410609 -0.0341137 3.66209e-05 863 30. 0.071782 0.067487 19.0241 26.2973 2 2459478.8114699 596120121 -66.7119037708103 102.302091949183 -0.725393435180941 1.05741124597017 37.7343240260713 167.349328536589 0.227001011606222 1.06505557118294 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 883 596 6 1 ZTF_g 1724339792115 0 2.7186 105.512 20.6016 26.2904 1.50908e-05 0.0388186 -0.0475822 3.82774e-05 792 30. 0.078359 0.071429 18.9286 26.2904 1 2459478.8397917 596120121 -285.08160184068 115.221698528634 -2.75226164819708 0.954229784566628 -479.688567650808 181.511778694215 -2.66053972489757 1.06961628259269 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 884 596 6 1 ZTF_g 1724447672115 0 2.8569 85.9626 26.7372 26.0354 3.80434e-05 0.0457234 -0.0272067 0.000111362 517 30. 0.112176 0.103825 18.3501 26.0354 2 2459478.9476736 596120121 -337.736868659639 140.745577444941 -2.66930694487969 0.996113229953402 -443.330723110859 215.416035239291 -2.07188188447633 1.06996046457642 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 885 596 6 1 ZTF_g 1725175462115 0 1.9134 103.189 16.8034 26.2447 7.6207e-06 0.0343108 -0.0227395 1.73446e-05 1082 30. 0.06325 0.053597 19.4113 26.2447 2 2459479.675463 596120121 50.0791480736261 72.4120717316731 0.769308906403762 1.02104680169188 62.2140094704541 132.987905862991 0.470967822203635 1.05640677558878 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 886 596 6 1 ZTF_g 1725215552115 0 1.7921 103.306 16.8102 26.2649 7.7839e-06 0.0351475 -0.0472018 1.76216e-05 1117 30. 0.056584 0.05149 19.4765 26.2649 2 2459479.7155556 596120121 -42.1531396524991 75.6937727665282 -0.619476129644694 0.97192877824165 -123.292299591669 146.406221877816 -0.847796485224634 1.0477712296157 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 887 596 6 1 ZTF_r 1725250102115 0 1.6291 166.014 15.9558 26.2806 3.046e-06 0.025026 0.110678 5.5275e-06 1346 30. 0.056239 0.056724 19.6453 26.2806 2 2459479.7501042 596120221 14.6581875564729 60.4068143522347 0.269928749223195 1.35710126479288 -54.0377744076056 121.402600357424 -0.448110022084649 1.03456683884688 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 888 596 6 1 ZTF_r 1726208002115 0 1.4162 166.208 12.1464 26.2879 2.9021e-06 0.0244631 0.100022 5.22715e-06 1348 30. 0.068695 0.068638 20.033 26.2879 2 2459480.7080093 596120221 -49.0573216838452 43.0650856631977 -1.26716543971524 1.51584187075984 -79.9806857910022 88.9351077235543 -0.905372044544796 1.03081896766724 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 889 596 6 1 ZTF_i 1726249732115 0 1.8534 195.321 10.0397 25.7152 1.0411e-06 0.0221194 0.182881 6.43398e-06 1353 30. 0.067944 0.05802 19.4462 25.7152 2 2459480.7497338 596120321 -111.582624330942 46.0486138341945 -2.69547191440428 1.33437889462994 -279.419458967926 88.8851374955334 -3.16477392088844 1.04044783395888 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 890 596 6 1 ZTF_r 1726254682115 0 1.7545 166.518 12.6148 26.296 2.4119e-06 0.0222021 0.104286 4.38207e-06 1341 30. 0.05934 0.055252 19.8748 26.296 1 2459480.7546875 596120221 -102.655252498139 52.7379300825239 -2.16527417696059 1.39122635217796 12.8540963096884 104.053313812332 0.124365759376322 1.03608494691236 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 891 596 6 1 ZTF_r 1726282962115 0 1.4958 165.475 12.825 26.3029 2.4524e-06 0.0224102 0.100476 4.44925e-06 1344 30. 0.060286 0.061315 19.9781 26.3029 2 2459480.782963 596120221 -112.680271868852 50.3289065723743 -2.49049223542683 1.31387070432027 -272.676256767177 103.288460960046 -2.65772908699933 1.03130515193157 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 892 596 6 1 ZTF_g 1726324142115 0 1.9826 102.205 14.4808 26.2437 6.5637e-06 0.0332791 -0.0397113 1.42584e-05 1170 30. 0.056686 0.055987 19.5304 26.2437 1 2459480.8241435 596120121 69.1940882850919 65.2663888578964 1.17932690961267 0.964570721666135 237.066837683764 122.018065333376 1.95596853484859 1.04536669727713 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 893 596 6 1 ZTF_g 1726406262115 0 2.3382 88.1183 17.5308 26.1046 1.26418e-05 0.0402565 -0.0496279 3.04267e-05 943 30. 0.069768 0.061641 19.0289 26.1046 2 2459480.9062616 596120121 -293.312050720267 84.4898358792048 -3.86171519420731 1.0194604334154 -315.095802129185 148.032263063431 -2.14289766244813 1.04435864366444 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 894 596 6 1 ZTF_i 1729300432115 0 1.3609 177.795 8.35381 25.6035 1.7639e-06 0.0287577 0.189307 1.08942e-05 1345 30. 0.073831 0.088389 19.7878 25.6035 2 2459483.8004398 596120321 -352.561264276914 29.8306818959369 -13.1469864404011 2.07150062701488 -495.010468615953 64.7485534174707 -7.69661044609527 1.02795856554908 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 895 596 6 1 ZTF_g 1730203262115 33554432 1.8467 104.799 3.88965 26.2707 2.71737e-05 0.0745228 -0.184832 5.02263e-05 1334 30. 0.221987 0.051449 21.0063 26.2707 2 2459484.7032639 596120121 -170.447229162234 25.4035464273253 -7.4636350713412 1.6167990268307 -99.3902909441393 48.5869407505705 -2.05939474118638 1.05049599666328 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 896 596 6 1 ZTF_r 1730253852115 0 1.4311 165.207 6.8563 26.2791 3.9425e-06 0.0283416 0.0920244 7.16835e-06 1340 30. 0.088651 0.063754 20.5918 26.2791 2 2459484.7538542 596120221 -82.9293514459964 32.160585224473 -2.86839612468606 1.58695826873388 -172.263219027316 65.5535170895862 -2.64552428943836 1.03146684596181 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 897 596 6 1 ZTF_g 1730394242115 0 2.0405 88.8179 9.94163 26.0902 6.8474e-06 0.0356615 -0.0685934 1.39843e-05 1251 30. 0.068803 0.063071 19.7577 26.0902 2 2459484.8942477 596120121 -43.6786700527583 44.0424779238481 -1.10319545027189 1.15742141929893 19.146892205921 83.574787708471 0.230641897575395 1.03891564146329 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 898 596 6 1 ZTF_g 1731252222115 33554432 2.5087 82.8139 4.57912 25.9762 1.91732e-05 0.0613034 -0.136002 3.64738e-05 1303 30. 0.187574 0.054564 20.2942 25.9762 1 2459485.7522222 596120121 -213.003930338237 27.3721045747142 -8.65633843564603 1.56242046588892 -193.446370089575 45.6565235163148 -4.26552938163275 1.06437752294505 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 899 596 6 1 ZTF_g 1732218692115 33554432 2.7894 109.083 4.1373 26.2979 2.23801e-05 0.0669872 -0.169537 4.16432e-05 1322 30. 0.253625 0.058368 20.6151 26.2979 2 2459486.7186921 596120121 -241.343116249799 33.1394955613859 -8.10109684020375 1.67997061251957 -72.4206735269027 52.6851396664625 -1.38385190570604 1.070748293366 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 900 596 6 1 ZTF_r 1732261282115 0 2.1932 174.326 8.43026 26.3531 1.2039e-05 0.0490725 0.100629 2.17525e-05 1314 30. 0.133669 0.05518 20.1734 26.3531 2 2459486.7612847 596120221 -186.685165834425 36.8132582454825 -5.64105525305418 2.24124347394776 -404.816417263145 64.1989005081549 -6.34812864237012 1.0529697241332 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 901 596 6 1 ZTF_r 1732274442115 0 2.6466 169.625 5.44465 26.2963 6.4114e-06 0.0361495 0.087108 1.16868e-05 1336 30. 0.164985 0.058492 20.3767 26.2963 2 2459486.7744444 596120221 -60.9070532246461 35.7339041364927 -1.89601566546577 2.27470357971294 31.2793016805732 57.1653075677822 0.550858045147492 1.06670207952678 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 902 596 6 1 ZTF_g 1732343262115 33554432 3.1923 27.8257 9.4199 24.8568 0.00010542 0.0722102 -0.0512162 0.00030409 455 30. 0.087502 0.078508 18.2155 24.8568 2 2459486.8432639 596120121 400.99439585896 56.3816312471209 7.91143869994316 1.01190266827542 501.266344049835 79.252633716171 6.36751585473626 1.10330438128947 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 903 596 6 1 ZTF_r 1733235762115 0 1.8416 159.182 6.34678 26.237 4.4025e-06 0.0300336 0.0920333 7.97586e-06 1342 30. 0.111807 0.049459 20.5099 26.237 1 2459487.7357639 596120221 -241.862648837998 29.8150397450098 -9.02377407200299 2.49949944730873 -169.756376252957 56.4294131025461 -3.02855702049163 1.04288394549981 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 904 596 6 1 ZTF_g 1733259392115 0 2.283 98.9884 4.97961 26.1876 1.37991e-05 0.0526277 -0.133019 2.55051e-05 1321 30. 0.151286 0.053142 20.5014 26.1876 1 2459487.7593981 596120121 -191.716709174266 31.3463696861171 -6.80342365384539 1.31351999835123 -202.262870476861 54.4867813063272 -3.73714720643726 1.06347070842114 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 905 596 6 1 ZTF_i 1733289002115 0 1.8506 191.908 7.39585 25.6828 1.447e-06 0.0261257 0.190579 8.93631e-06 1357 30. 0.092897 0.052824 19.7456 25.6828 2 2459487.7890046 596120321 0.192927943949763 34.4854027568851 0.00622321255435856 1.52590088177281 -10.3887290441385 65.6914425729367 -0.159209439195268 1.04234643461842 0.192043162744014 15.0059997177124 0.0920000001788139 6.04300022125244 0.626999974250793 2458274.858183 2458379.628507 0
 906 596 6 1 ZTF_g 1734241492115 0 2.0603 109.361 5.09823 26.302 1.30328e-05 0.0516029 -0.126361 2.3872e-05 1338 30. 0.147081 0.049907 20.6813 26.302 2 2459488.7414931 596120121 -0.848828991356652 28.8787921643946 -0.0326961020458169 1.3204018288615 -74.9072815919285 52.4231375159923 -1.4385210427405 1.05558275437629 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 907 596 6 1 ZTF_r 1734322612115 0 1.9533 168.54 7.2242 26.2968 2.987e-06 0.0247224 0.0974615 5.44758e-06 1339 30. 0.085689 0.052681 20.4032 26.2968 2 2459488.8226157 596120221 18.8124388217448 35.0783189684207 0.596569613830157 1.7169906928782 -30.2531052527348 64.4443257708875 -0.472607344291286 1.04823278376262 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 908 596 6 1 ZTF_g 1735229002115 0 2.0604 96.6997 5.11066 26.1692 1.28118e-05 0.0509562 -0.120663 2.36848e-05 1329 30. 0.135191 0.05146 20.5784 26.1692 2 2459489.7290046 596120121 5.24801972182847 24.971272305675 0.233781202923191 1.64690380923091 56.7427673824363 44.8583087546138 1.27345267290246 1.05908437038709 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 909 596 6 1 ZTF_g 1735238632115 0 2.0145 97.7577 5.23339 26.1795 1.31338e-05 0.0514317 -0.120557 2.44611e-05 1316 30. 0.134282 0.050678 20.5975 26.1795 1 2459489.7386343 596120121 -111.183555495574 26.5568549714275 -4.65713381964789 1.58497891880217 -8.8203230596622 48.4388031951754 -0.183318493794453 1.05828133044311 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 910 596 6 1 ZTF_r 1735264052115 0 1.6568 164.172 6.70056 26.2714 3.5046e-06 0.0267836 0.0944748 6.35192e-06 1340 30. 0.094278 0.059918 20.5651 26.2714 1 2459489.7640509 596120221 -57.3832503045133 31.7708624273511 -2.00914342756305 2.01503257816101 -28.0826341958502 62.2175451185708 -0.454401926321783 1.03957603327761 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 911 596 6 1 ZTF_r 1735285122115 0 1.7392 113.789 9.60557 25.873 5.4428e-06 0.0333775 0.0981109 9.90781e-06 1341 30. 0.062286 0.054446 19.7452 25.873 2 2459489.7851273 596120221 -468.787694549207 38.2926089126968 -13.6180852315823 1.29672532094379 -557.429001664903 74.3694468430356 -7.54588533174353 1.04091364095307 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 912 596 6 1 ZTF_g 1735324952115 0 2.5217 97.7051 5.87096 26.1731 1.13813e-05 0.0475216 -0.0973199 2.17411e-05 1307 30. 0.12587 0.052187 20.2473 26.1731 2 2459489.8249537 596120121 -55.6700098326466 33.3176358814344 -1.85866842620084 1.23557909169961 -87.4583872542719 54.8463690942957 -1.60534646100205 1.06756493672102 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
 913 596 6 1 ZTF_r 1736160572115 0 1.6516 118.104 8.67702 25.9129 3.489e-06 0.0267861 0.0999659 6.36233e-06 1344 30. 0.066502 0.058649 19.9344 25.9129 2 2459490.6605787 596120221 233.446572499505 34.8102435724871 7.45993839279886 1.16437148060197 354.235008120208 67.7371750303786 5.26477227786426 1.04189081847954 0.211280122804579 15.4939998626709 0.061999998986721 5.43100023269653 0.296999990940094 2458244.982639 2458379.809039 0
 914 596 6 1 ZTF_g 1736195092115 33554464 1.8209 4.11554 7.63537 22.8136 0.00357053 0.143933 -0.198905 0.0118865 111 30. 0.088035 0.070658 16.8275 22.8136 2 2459490.6950926 596120121 -143.62205481046 36.5274979468455 -4.37377071096111 1.00330555436934 -257.957749882112 70.0666836277199 -3.70639934307384 1.05403937147674 0.256007690606281 16.4600002288818 0.0599999986588955 5.40000009536743 0.256000012159348 2458247.983391 2458282.934097 0
